Unnamed: 0,anc1,parameter,exposure,draw,location,rr,location_id,ifa_coverage,bw_start,bw_end,ga_start,ga_end
1841,True,cat90,0.0006072382803011,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,3500,4000,30,32
1842,True,cat106,0.0004857906242409,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,1000,1500,36,37
1843,True,cat14,0.0004857906242409,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,500,1000,30,32
1844,True,cat19,0.0004857906242409,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,1000,1500,34,36
1845,True,cat46,0.0004857906242409,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,4000,9999,36,37
1846,True,cat10,0.0003643429681807,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,500,1000,24,26
1847,True,cat11,0.0003643429681807,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,500,1000,26,28
1848,True,cat2,0.0003643429681807,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,0,500,0,24
1849,True,cat38,0.0003643429681807,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,4000,9999,34,36
1850,True,cat15,0.0002428953121204,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,500,1000,28,30
1851,True,cat82,0.0002428953121204,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,3000,3500,28,30
1852,True,cat52,0.1759570181329751,draw_22,ethiopia,0.8757958156648471,179,0.3994958671538472,3000,3500,38,40
1853,True,cat54,0.1190060443250503,draw_22,ethiopia,0.8757958156648471,179,0.3994958671538472,3500,4000,38,40
1854,True,cat44,0.1031564808596373,draw_22,ethiopia,0.8757958156648471,179,0.3994958671538472,2500,3000,38,40
1855,True,cat80,0.0018217148409035,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,2000,2500,28,30
1856,True,cat124,0.003089321692411,draw_22,ethiopia,0.8757958156648471,179,0.3994958671538472,1000,1500,37,38
1857,True,cat29,0.0028206850235057,draw_22,ethiopia,0.8757958156648471,179,0.3994958671538472,1500,2000,32,34
1858,True,cat44,0.0986119493059746,draw_167,ethiopia,0.918799933916454,179,0.4163956328307689,2500,3000,38,40
1859,True,cat42,0.0890766445383222,draw_167,ethiopia,0.918799933916454,179,0.4163956328307689,2500,3000,37,38
1860,True,cat51,0.0477972238986119,draw_167,ethiopia,0.918799933916454,179,0.4163956328307689,3000,3500,40,42
1861,True,cat53,0.0417622208811104,draw_167,ethiopia,0.918799933916454,179,0.4163956328307689,4000,9999,38,40
1862,True,cat55,0.0387447193723596,draw_167,ethiopia,0.918799933916454,179,0.4163956328307689,3500,4000,40,42
1863,True,cat50,0.0370549185274592,draw_167,ethiopia,0.918799933916454,179,0.4163956328307689,3500,4000,37,38
1864,True,cat37,0.0287266143633071,draw_167,ethiopia,0.918799933916454,179,0.4163956328307689,2500,3000,34,36
1865,True,cat56,0.028364514182257,draw_167,ethiopia,0.918799933916454,179,0.4163956328307689,4000,9999,40,42
1866,True,cat43,0.0219674109837054,draw_167,ethiopia,0.918799933916454,179,0.4163956328307689,2500,3000,40,42
1867,True,cat40,0.0181050090525045,draw_167,ethiopia,0.918799933916454,179,0.4163956328307689,2500,3000,36,37
1868,True,cat32,0.0177429088714544,draw_167,ethiopia,0.918799933916454,179,0.4163956328307689,2000,2500,38,40
1869,True,cat35,0.0131563065781532,draw_167,ethiopia,0.918799933916454,179,0.4163956328307689,2000,2500,37,38
1870,True,cat45,0.0129149064574532,draw_167,ethiopia,0.918799933916454,179,0.4163956328307689,3000,3500,36,37
1871,True,cat33,0.0119493059746529,draw_167,ethiopia,0.918799933916454,179,0.4163956328307689,2500,3000,32,34
1872,True,cat39,0.0119493059746529,draw_167,ethiopia,0.918799933916454,179,0.4163956328307689,3000,3500,34,36
1873,True,cat117,0.0096560048280024,draw_167,ethiopia,0.918799933916454,179,0.4163956328307689,1500,2000,38,40
1874,True,cat34,0.0076041038020519,draw_167,ethiopia,0.918799933916454,179,0.4163956328307689,2000,2500,34,36
1875,True,cat49,0.0067592033796016,draw_167,ethiopia,0.918799933916454,179,0.4163956328307689,4000,9999,37,38
1876,True,cat30,0.0056729028364514,draw_167,ethiopia,0.918799933916454,179,0.4163956328307689,2000,2500,32,34
1877,True,cat24,0.0055522027761013,draw_167,ethiopia,0.918799933916454,179,0.4163956328307689,1500,2000,37,38
1878,True,cat27,0.0050694025347012,draw_167,ethiopia,0.918799933916454,179,0.4163956328307689,1500,2000,30,32
1879,True,cat95,0.0049487024743512,draw_167,ethiopia,0.918799933916454,179,0.4163956328307689,3000,3500,32,34
1880,True,cat31,0.0045866022933011,draw_167,ethiopia,0.918799933916454,179,0.4163956328307689,2000,2500,40,42
1881,True,cat48,0.1019915509957755,draw_167,ethiopia,0.918799933916454,179,0.4163956328307689,3000,3500,37,38
1882,True,cat88,0.003089321692411,draw_22,ethiopia,0.8757958156648471,179,0.3994958671538472,2500,3000,30,32
1883,True,cat54,0.1094749547374773,draw_167,ethiopia,0.918799933916454,179,0.4163956328307689,3500,4000,38,40
1884,True,cat90,0.0001343183344526,draw_22,ethiopia,0.8757958156648471,179,0.3994958671538472,3500,4000,30,32
1885,True,cat123,0.0024177300201477,draw_22,ethiopia,0.8757958156648471,179,0.3994958671538472,1500,2000,40,42
1886,True,cat41,0.0024177300201477,draw_22,ethiopia,0.8757958156648471,179,0.3994958671538472,3500,4000,34,36
1887,True,cat81,0.0024177300201477,draw_22,ethiopia,0.8757958156648471,179,0.3994958671538472,2500,3000,28,30
1888,True,cat20,0.0017461383478844,draw_22,ethiopia,0.8757958156648471,179,0.3994958671538472,1500,2000,28,30
1889,True,cat28,0.0016118200134318,draw_22,ethiopia,0.8757958156648471,179,0.3994958671538472,1500,2000,34,36
1890,True,cat22,0.0014775016789791,draw_22,ethiopia,0.8757958156648471,179,0.3994958671538472,1000,1500,32,34
1891,True,cat89,0.0013431833445265,draw_22,ethiopia,0.8757958156648471,179,0.3994958671538472,3000,3500,30,32
1892,True,cat80,0.0012088650100738,draw_22,ethiopia,0.8757958156648471,179,0.3994958671538472,2000,2500,28,30
1893,True,cat17,0.0010745466756212,draw_22,ethiopia,0.8757958156648471,179,0.3994958671538472,1000,1500,26,28
1894,True,cat19,0.0010745466756212,draw_22,ethiopia,0.8757958156648471,179,0.3994958671538472,1000,1500,34,36
1895,True,cat2,0.0008059100067159,draw_22,ethiopia,0.8757958156648471,179,0.3994958671538472,0,500,0,24
1896,True,cat21,0.0008059100067159,draw_22,ethiopia,0.8757958156648471,179,0.3994958671538472,1000,1500,28,30
1897,True,cat96,0.0008059100067159,draw_22,ethiopia,0.8757958156648471,179,0.3994958671538472,3500,4000,32,34
1898,True,cat23,0.0006715916722632,draw_22,ethiopia,0.8757958156648471,179,0.3994958671538472,1000,1500,30,32
1899,True,cat14,0.0005372733378106,draw_22,ethiopia,0.8757958156648471,179,0.3994958671538472,500,1000,30,32
1900,True,cat38,0.0005372733378106,draw_22,ethiopia,0.8757958156648471,179,0.3994958671538472,4000,9999,34,36
1901,True,cat10,0.0004029550033579,draw_22,ethiopia,0.8757958156648471,179,0.3994958671538472,500,1000,24,26
1902,True,cat25,0.0002686366689053,draw_22,ethiopia,0.8757958156648471,179,0.3994958671538472,1500,2000,36,37
1903,True,cat82,0.0002686366689053,draw_22,ethiopia,0.8757958156648471,179,0.3994958671538472,3000,3500,28,30
1904,True,cat106,0.0001343183344526,draw_22,ethiopia,0.8757958156648471,179,0.3994958671538472,1000,1500,36,37
1905,True,cat15,0.0001343183344526,draw_22,ethiopia,0.8757958156648471,179,0.3994958671538472,500,1000,28,30
1906,True,cat46,0.0001343183344526,draw_22,ethiopia,0.8757958156648471,179,0.3994958671538472,4000,9999,36,37
1907,True,cat8,0.0001343183344526,draw_22,ethiopia,0.8757958156648471,179,0.3994958671538472,500,1000,0,24
1908,True,cat52,0.1736873868436934,draw_167,ethiopia,0.918799933916454,179,0.4163956328307689,3000,3500,38,40
1909,True,cat116,0.0038624019312009,draw_167,ethiopia,0.918799933916454,179,0.4163956328307689,1000,1500,38,40
1910,True,cat23,0.0018217148409035,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,1000,1500,30,32
1911,True,cat28,0.0023075054651445,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,1500,2000,34,36
1912,True,cat32,0.0169273873453187,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,2000,2500,38,40
1913,True,cat39,0.0131916880691104,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,3000,3500,34,36
1914,True,cat33,0.0127247256595844,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,2500,3000,32,34
1915,True,cat45,0.0126079850572028,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,3000,3500,36,37
1916,True,cat35,0.0119075414429138,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,2000,2500,37,38
1917,True,cat117,0.0092225075881391,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,1500,2000,38,40
1918,True,cat49,0.0088722857809946,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,4000,9999,37,38
1919,True,cat34,0.0072379173476535,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,2000,2500,34,36
1920,True,cat30,0.0060705113238384,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,2000,2500,32,34
1921,True,cat24,0.0050198459024048,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,1500,2000,37,38
1922,True,cat95,0.0049031053000233,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,3000,3500,32,34
1923,True,cat116,0.0046696240952603,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,1000,1500,38,40
1924,True,cat26,0.0046696240952603,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,2000,2500,30,32
1925,True,cat88,0.0046696240952603,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,2500,3000,30,32
1926,True,cat31,0.0043194022881158,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,2000,2500,40,42
1927,True,cat123,0.0038524398785897,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,1500,2000,40,42
1928,True,cat29,0.0035022180714452,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,1500,2000,32,34
1929,True,cat27,0.0030352556619192,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,1500,2000,30,32
1930,True,cat41,0.0030352556619192,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,3500,4000,34,36
1931,True,cat124,0.0028017744571561,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,1000,1500,37,38
1932,True,cat36,0.0026850338547746,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,2000,2500,36,37
1933,True,cat47,0.0023348120476301,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,3500,4000,36,37
1934,True,cat28,0.0021013308428671,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,1500,2000,34,36
1935,True,cat40,0.0187952369834228,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,2500,3000,36,37
1936,True,cat23,0.0019845902404856,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,1000,1500,30,32
1937,True,cat56,0.0226476768620126,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,4000,9999,40,42
1938,True,cat37,0.0295353724025215,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,2500,3000,34,36
1939,True,cat22,0.0008137642408742,draw_197,ethiopia,0.8984384450273379,179,0.4043154908786853,1000,1500,32,34
1940,True,cat46,0.0006975122064636,draw_197,ethiopia,0.8984384450273379,179,0.4043154908786853,4000,9999,36,37
1941,True,cat10,0.000581260172053,draw_197,ethiopia,0.8984384450273379,179,0.4043154908786853,500,1000,24,26
1942,True,cat15,0.000581260172053,draw_197,ethiopia,0.8984384450273379,179,0.4043154908786853,500,1000,28,30
1943,True,cat17,0.0004650081376424,draw_197,ethiopia,0.8984384450273379,179,0.4043154908786853,1000,1500,26,28
1944,True,cat38,0.0004650081376424,draw_197,ethiopia,0.8984384450273379,179,0.4043154908786853,4000,9999,34,36
1945,True,cat8,0.0004650081376424,draw_197,ethiopia,0.8984384450273379,179,0.4043154908786853,500,1000,0,24
1946,True,cat106,0.0003487561032318,draw_197,ethiopia,0.8984384450273379,179,0.4043154908786853,1000,1500,36,37
1947,True,cat19,0.0003487561032318,draw_197,ethiopia,0.8984384450273379,179,0.4043154908786853,1000,1500,34,36
1948,True,cat2,0.0003487561032318,draw_197,ethiopia,0.8984384450273379,179,0.4043154908786853,0,500,0,24
1949,True,cat90,0.0003487561032318,draw_197,ethiopia,0.8984384450273379,179,0.4043154908786853,3500,4000,30,32
1950,True,cat11,0.0002325040688212,draw_197,ethiopia,0.8984384450273379,179,0.4043154908786853,500,1000,26,28
1951,True,cat14,0.0002325040688212,draw_197,ethiopia,0.8984384450273379,179,0.4043154908786853,500,1000,30,32
1952,True,cat82,0.0001162520344106,draw_197,ethiopia,0.8984384450273379,179,0.4043154908786853,3000,3500,28,30
1953,True,cat52,0.1765117908008405,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,3000,3500,38,40
1954,True,cat54,0.1102031286481438,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,3500,4000,38,40
1955,True,cat44,0.1078683166005136,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,2500,3000,38,40
1956,True,cat48,0.1067009105766985,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,3000,3500,37,38
1957,True,cat42,0.0868550081718421,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,2500,3000,37,38
1958,True,cat51,0.0430772822787765,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,3000,3500,40,42
1959,True,cat55,0.0396918048097128,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,3500,4000,40,42
1960,True,cat50,0.0336212934858743,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,3500,4000,37,38
1961,True,cat53,0.0317534438477702,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,4000,9999,38,40
1962,True,cat43,0.0246322671024982,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,2500,3000,40,42
1963,True,cat47,0.0021860578090842,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,3500,4000,36,37
1964,True,cat20,0.0018678496381041,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,1500,2000,28,30
1965,True,cat80,0.0015176278309596,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,2000,2500,28,30
1966,True,cat56,0.0246538741802283,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,4000,9999,40,42
1967,True,cat37,0.0244109788681078,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,2500,3000,34,36
1968,True,cat43,0.0222249210590235,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,2500,3000,40,42
1969,True,cat40,0.0195530726256983,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,2500,3000,36,37
1970,True,cat32,0.0180957007529754,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,2000,2500,38,40
1971,True,cat39,0.014816614039349,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,3000,3500,34,36
1972,True,cat35,0.0132377945105659,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,2000,2500,37,38
1973,True,cat45,0.0120233179499635,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,3000,3500,36,37
1974,True,cat33,0.0103230507651202,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,2500,3000,32,34
1975,True,cat117,0.0089871265484576,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,1500,2000,38,40
1976,True,cat49,0.007165411707554,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,4000,9999,37,38
1977,True,cat34,0.006679621083313,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,2000,2500,34,36
1978,True,cat24,0.0060723828030119,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,1500,2000,37,38
1979,True,cat116,0.0059509351469516,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,1000,1500,38,40
1980,True,cat26,0.0051008015545299,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,2000,2500,30,32
1981,True,cat30,0.0051008015545299,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,2000,2500,32,34
1982,True,cat31,0.0051008015545299,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,2000,2500,40,42
1983,True,cat95,0.0049793538984697,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,3000,3500,32,34
1984,True,cat88,0.0043721156181685,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,2500,3000,30,32
1985,True,cat29,0.0032790867136264,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,1500,2000,32,34
1986,True,cat27,0.0027932960893854,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,1500,2000,30,32
1987,True,cat123,0.0024289531212047,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,1500,2000,40,42
1988,True,cat124,0.0023075054651445,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,1000,1500,37,38
1989,True,cat50,0.0371629827544328,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,3500,4000,37,38
1990,True,cat17,0.0016343684333411,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,1000,1500,26,28
1991,True,cat55,0.0386203546271557,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,3500,4000,40,42
1992,True,cat51,0.0507651202331795,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,3000,3500,40,42
1993,True,cat81,0.0015176278309596,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,2500,3000,28,30
1994,True,cat22,0.001400887228578,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,1000,1500,32,34
1995,True,cat25,0.0010506654214335,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,1500,2000,36,37
1996,True,cat10,0.000933924819052,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,500,1000,24,26
1997,True,cat21,0.000933924819052,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,1000,1500,28,30
1998,True,cat19,0.000700443614289,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,1000,1500,34,36
1999,True,cat89,0.0005837030119075,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,3000,3500,30,32
2000,True,cat2,0.000466962409526,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,0,500,0,24
2001,True,cat96,0.000466962409526,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,3500,4000,32,34
2002,True,cat106,0.0003502218071445,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,1000,1500,36,37
2003,True,cat14,0.0003502218071445,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,500,1000,30,32
2004,True,cat15,0.0003502218071445,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,500,1000,28,30
2005,True,cat82,0.0003502218071445,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,3000,3500,28,30
2006,True,cat90,0.0003502218071445,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,3500,4000,30,32
2007,True,cat11,0.000233481204763,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,500,1000,26,28
2008,True,cat38,0.000233481204763,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,4000,9999,34,36
2009,True,cat46,0.000233481204763,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,4000,9999,36,37
2010,True,cat8,0.000233481204763,draw_79,ethiopia,0.9258829784488258,179,0.4491124121016865,500,1000,0,24
2011,True,cat52,0.1782851590964294,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,3000,3500,38,40
2012,True,cat54,0.1088170998299732,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,3500,4000,38,40
2013,True,cat44,0.1051736701481661,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,2500,3000,38,40
2014,True,cat48,0.0993441826572747,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,3000,3500,37,38
2015,True,cat42,0.0885353412679135,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,2500,3000,37,38
2016,True,cat53,0.0392275929074568,draw_244,ethiopia,0.9086562267085576,179,0.4123036514345126,4000,9999,38,40
2017,True,cat54,0.1059527843668812,draw_26,ethiopia,0.8907799956937575,179,0.4366009581767292,3500,4000,38,40
2018,True,cat52,0.1790605401254319,draw_115,ethiopia,0.8713059666813701,179,0.3993079260696277,3000,3500,38,40
2019,True,cat52,0.1753078052637524,draw_26,ethiopia,0.8907799956937575,179,0.4366009581767292,3000,3500,38,40
2020,True,cat41,0.0026654305249739,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,3500,4000,34,36
2021,True,cat47,0.0020859891065013,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,3500,4000,36,37
2022,True,cat20,0.0017383242554177,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,1500,2000,28,30
2023,True,cat80,0.0016224359717232,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,2000,2500,28,30
2024,True,cat81,0.0015065476880287,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,2500,3000,28,30
2025,True,cat89,0.0015065476880287,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,3000,3500,30,32
2026,True,cat28,0.0028972070923629,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,1500,2000,34,36
2027,True,cat21,0.0012747711206397,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,1000,1500,28,30
2028,True,cat25,0.0012747711206397,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,1500,2000,36,37
2029,True,cat19,0.0010429945532506,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,1000,1500,34,36
2030,True,cat17,0.0009271062695561,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,1000,1500,26,28
2031,True,cat22,0.0009271062695561,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,1000,1500,32,34
2032,True,cat38,0.0009271062695561,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,4000,9999,34,36
2033,True,cat96,0.0008112179858616,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,3500,4000,32,34
2034,True,cat23,0.0012747711206397,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,1000,1500,30,32
2035,True,cat46,0.0006953297021671,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,4000,9999,36,37
2036,True,cat123,0.0028972070923629,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,1500,2000,40,42
2037,True,cat124,0.0031289836597519,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,1000,1500,37,38
2038,True,cat39,0.0112411635183682,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,3000,3500,34,36
2039,True,cat45,0.0110093869509792,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,3000,3500,36,37
2040,True,cat117,0.0097346158303395,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,1500,2000,38,40
2041,True,cat49,0.0092710626955614,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,4000,9999,37,38
2042,True,cat24,0.0057944141847259,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,1500,2000,37,38
2043,True,cat34,0.0057944141847259,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,2000,2500,34,36
2044,True,cat29,0.0030130953760574,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,1500,2000,32,34
2045,True,cat30,0.0056785259010314,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,2000,2500,32,34
2046,True,cat95,0.0049831961988642,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,3000,3500,32,34
2047,True,cat31,0.0046355313477807,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,2000,2500,40,42
2048,True,cat116,0.0042878664966971,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,1000,1500,38,40
2049,True,cat27,0.0042878664966971,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,1500,2000,30,32
2050,True,cat26,0.0038243133619191,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,2000,2500,30,32
2051,True,cat36,0.0032448719434465,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,2000,2500,36,37
2052,True,cat88,0.0055626376173368,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,2500,3000,30,32
2053,True,cat33,0.0121682697879244,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,2500,3000,32,34
2054,True,cat106,0.0005794414184725,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,1000,1500,36,37
2055,True,cat10,0.0003476648510835,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,500,1000,24,26
2056,True,cat32,0.0201219512195121,draw_94,ethiopia,0.9032655819168875,179,0.481172979996853,2000,2500,38,40
2057,True,cat40,0.0169715447154471,draw_94,ethiopia,0.9032655819168875,179,0.481172979996853,2500,3000,36,37
2058,True,cat35,0.0149390243902439,draw_94,ethiopia,0.9032655819168875,179,0.481172979996853,2000,2500,37,38
2059,True,cat45,0.0145325203252032,draw_94,ethiopia,0.9032655819168875,179,0.481172979996853,3000,3500,36,37
2060,True,cat39,0.0136178861788617,draw_94,ethiopia,0.9032655819168875,179,0.481172979996853,3000,3500,34,36
2061,True,cat33,0.0130081300813008,draw_94,ethiopia,0.9032655819168875,179,0.481172979996853,2500,3000,32,34
2062,True,cat43,0.0227642276422764,draw_94,ethiopia,0.9032655819168875,179,0.481172979996853,2500,3000,40,42
2063,True,cat117,0.0089430894308943,draw_94,ethiopia,0.9032655819168875,179,0.481172979996853,1500,2000,38,40
2064,True,cat49,0.0073170731707317,draw_94,ethiopia,0.9032655819168875,179,0.481172979996853,4000,9999,37,38
2065,True,cat30,0.0066056910569105,draw_94,ethiopia,0.9032655819168875,179,0.481172979996853,2000,2500,32,34
2066,True,cat24,0.0055894308943089,draw_94,ethiopia,0.9032655819168875,179,0.481172979996853,1500,2000,37,38
2067,True,cat31,0.0049796747967479,draw_94,ethiopia,0.9032655819168875,179,0.481172979996853,2000,2500,40,42
2068,True,cat88,0.0049796747967479,draw_94,ethiopia,0.9032655819168875,179,0.481172979996853,2500,3000,30,32
2069,True,cat116,0.0044715447154471,draw_94,ethiopia,0.9032655819168875,179,0.481172979996853,1000,1500,38,40
2070,True,cat34,0.0074186991869918,draw_94,ethiopia,0.9032655819168875,179,0.481172979996853,2000,2500,34,36
2071,True,cat8,0.000463553134778,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,500,1000,0,24
2072,True,cat56,0.0244918699186991,draw_94,ethiopia,0.9032655819168875,179,0.481172979996853,4000,9999,40,42
2073,True,cat53,0.0351626016260162,draw_94,ethiopia,0.9032655819168875,179,0.481172979996853,4000,9999,38,40
2074,True,cat11,0.0003476648510835,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,500,1000,26,28
2075,True,cat82,0.0003476648510835,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,3000,3500,28,30
2076,True,cat14,0.000231776567389,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,500,1000,30,32
2077,True,cat2,0.000231776567389,draw_156,ethiopia,0.9164980805611505,179,0.4486978500514183,0,500,0,24
