outcome,draw,exposure,sex_of_child,age_group_id,location,value
neonatal_sepsis,draw_94,49.13914,Female,3,ethiopia,1.5825455485046585
neonatal_sepsis,draw_94,49.13914,Male,3,ethiopia,1.5504872093755864
neonatal_sepsis,draw_94,49.24925,Female,2,ethiopia,1.4896827666006471
neonatal_sepsis,draw_94,49.24925,Male,2,ethiopia,1.3302719136846954
neonatal_sepsis,draw_94,49.24925,Female,3,ethiopia,1.5839663507801658
neonatal_sepsis,draw_94,49.24925,Male,3,ethiopia,1.5518977218553436
neonatal_sepsis,draw_94,49.35936,Female,2,ethiopia,1.4916906240196168
neonatal_sepsis,draw_94,49.35936,Male,2,ethiopia,1.33228935815266
neonatal_sepsis,draw_94,49.35936,Female,3,ethiopia,1.5853825623704583
neonatal_sepsis,draw_94,49.35936,Male,3,ethiopia,1.5533032900693398
neonatal_sepsis,draw_94,49.46947,Female,2,ethiopia,1.4936927139132945
neonatal_sepsis,draw_94,49.46947,Male,2,ethiopia,1.334304261960146
neonatal_sepsis,draw_94,49.46947,Female,3,ethiopia,1.58679355693824
neonatal_sepsis,draw_94,49.46947,Male,3,ethiopia,1.5547045702527515
neonatal_sepsis,draw_94,49.57958,Female,2,ethiopia,1.4956887842467594
