outcome,draw,exposure,sex_of_child,age_group_id,location,value
neonatal_sepsis,draw_0,46.16617,Female,2,ethiopia,0.1799985978622874
neonatal_sepsis,draw_0,46.16617,Male,2,ethiopia,0.16927607604224426
neonatal_sepsis,draw_0,46.16617,Female,3,ethiopia,0.18624066970979486
neonatal_sepsis,draw_0,46.16617,Male,3,ethiopia,0.18175967609096289
neonatal_sepsis,draw_0,46.27628,Female,2,ethiopia,0.18029411453069474
neonatal_sepsis,draw_0,46.27628,Male,2,ethiopia,0.16956511930182402
neonatal_sepsis,draw_0,46.27628,Female,3,ethiopia,0.18650842792650135
neonatal_sepsis,draw_0,46.27628,Male,3,ethiopia,0.1820311333194723
neonatal_sepsis,draw_0,46.38639,Female,2,ethiopia,0.1805907158803705
neonatal_sepsis,draw_0,46.38639,Male,2,ethiopia,0.16985496979531312
neonatal_sepsis,draw_0,46.38639,Female,3,ethiopia,0.18677717121619433
neonatal_sepsis,draw_0,46.38639,Male,3,ethiopia,0.1823034301746257
neonatal_sepsis,draw_0,46.4965,Female,2,ethiopia,0.1808881622633125
neonatal_sepsis,draw_0,46.4965,Male,2,ethiopia,0.17014586484341884
neonatal_sepsis,draw_0,46.4965,Female,3,ethiopia,0.18704674062212473
neonatal_sepsis,draw_0,46.4965,Male,3,ethiopia,0.18257667170750536
neonatal_sepsis,draw_0,46.60661,Female,2,ethiopia,0.18118656227311913
neonatal_sepsis,draw_0,46.60661,Male,2,ethiopia,0.17043756506363725
neonatal_sepsis,draw_0,46.60661,Female,3,ethiopia,0.18731722582059177
neonatal_sepsis,draw_0,46.60661,Male,3,ethiopia,0.18285075436459763
neonatal_sepsis,draw_0,46.71672,Female,2,ethiopia,0.1814858655457373
neonatal_sepsis,draw_0,46.71672,Male,2,ethiopia,0.1707301826830011
neonatal_sepsis,draw_0,46.71672,Female,3,ethiopia,0.18758863197225087
neonatal_sepsis,draw_0,46.71672,Male,3,ethiopia,0.1831257845688866
neonatal_sepsis,draw_0,46.82683,Female,2,ethiopia,0.18178610355479133
neonatal_sepsis,draw_0,46.82683,Male,2,ethiopia,0.17102367411874175
neonatal_sepsis,draw_0,46.82683,Female,3,ethiopia,0.18786099286341112
neonatal_sepsis,draw_0,46.82683,Male,3,ethiopia,0.18340168945952512
neonatal_sepsis,draw_0,46.93694,Female,2,ethiopia,0.18208737936054792
neonatal_sepsis,draw_0,46.93694,Male,2,ethiopia,0.17131803489674094
neonatal_sepsis,draw_0,46.93694,Female,3,ethiopia,0.18813436706519973
neonatal_sepsis,draw_0,46.93694,Male,3,ethiopia,0.18367850352983162
neonatal_sepsis,draw_0,47.04705,Female,2,ethiopia,0.18238954265952909
neonatal_sepsis,draw_0,47.04705,Male,2,ethiopia,0.1716134725627512
neonatal_sepsis,draw_0,47.04705,Female,3,ethiopia,0.1884086280467753
neonatal_sepsis,draw_0,47.04705,Male,3,ethiopia,0.18395632567016076
neonatal_sepsis,draw_0,47.15716,Female,2,ethiopia,0.18269252669147432
neonatal_sepsis,draw_0,47.15716,Male,2,ethiopia,0.17190972878946556
neonatal_sepsis,draw_0,47.15716,Female,3,ethiopia,0.18868372352730536
neonatal_sepsis,draw_0,47.15716,Male,3,ethiopia,0.18423501565762992
neonatal_sepsis,draw_0,47.26727,Female,2,ethiopia,0.1829964209867864
neonatal_sepsis,draw_0,47.26727,Male,2,ethiopia,0.17220688566678075
neonatal_sepsis,draw_0,47.26727,Female,3,ethiopia,0.18895972793689808
neonatal_sepsis,draw_0,47.26727,Male,3,ethiopia,0.18451465796076802
neonatal_sepsis,draw_0,47.37738,Female,2,ethiopia,0.1833012413777031
neonatal_sepsis,draw_0,47.37738,Male,2,ethiopia,0.17250496264073992
neonatal_sepsis,draw_0,47.37738,Female,3,ethiopia,0.18923663427590673
neonatal_sepsis,draw_0,47.37738,Male,3,ethiopia,0.1847952285007206
neonatal_sepsis,draw_0,47.48749,Female,2,ethiopia,0.183606984315156
neonatal_sepsis,draw_0,47.48749,Male,2,ethiopia,0.17280407760325622
neonatal_sepsis,draw_0,47.48749,Female,3,ethiopia,0.18951448428104833
neonatal_sepsis,draw_0,47.48749,Male,3,ethiopia,0.1850767907004647
neonatal_sepsis,draw_0,47.5976,Female,2,ethiopia,0.18391367827304272
neonatal_sepsis,draw_0,47.5976,Male,2,ethiopia,0.17310415088593845
neonatal_sepsis,draw_0,47.5976,Female,3,ethiopia,0.18979326910286204
neonatal_sepsis,draw_0,47.5976,Male,3,ethiopia,0.18535931440797956
neonatal_sepsis,draw_0,47.70771,Female,2,ethiopia,0.18422126208587966
neonatal_sepsis,draw_0,47.70771,Male,2,ethiopia,0.17340514047172487
neonatal_sepsis,draw_0,47.70771,Female,3,ethiopia,0.19007294214186504
neonatal_sepsis,draw_0,47.70771,Male,3,ethiopia,0.1856427500889453
neonatal_sepsis,draw_0,47.81782,Female,2,ethiopia,0.18452983005778764
neonatal_sepsis,draw_0,47.81782,Male,2,ethiopia,0.173707163832182
neonatal_sepsis,draw_0,47.81782,Female,3,ethiopia,0.19035360886549932
neonatal_sepsis,draw_0,47.81782,Male,3,ethiopia,0.1859271441168527
neonatal_sepsis,draw_0,47.92793,Female,2,ethiopia,0.18483946273073742
neonatal_sepsis,draw_0,47.92793,Male,2,ethiopia,0.1740102134823895
neonatal_sepsis,draw_0,47.92793,Female,3,ethiopia,0.19063536333562814
neonatal_sepsis,draw_0,47.92793,Male,3,ethiopia,0.18621258137249935
neonatal_sepsis,draw_0,48.03804,Female,2,ethiopia,0.18514998281303352
neonatal_sepsis,draw_0,48.03804,Male,2,ethiopia,0.17431426096291708
neonatal_sepsis,draw_0,48.03804,Female,3,ethiopia,0.19091800869642855
neonatal_sepsis,draw_0,48.03804,Male,3,ethiopia,0.18649897407124774
neonatal_sepsis,draw_0,48.14815,Female,2,ethiopia,0.18546150398928818
neonatal_sepsis,draw_0,48.14815,Male,2,ethiopia,0.17461930743897452
neonatal_sepsis,draw_0,48.14815,Female,3,ethiopia,0.19120166078051243
neonatal_sepsis,draw_0,48.14815,Male,3,ethiopia,0.18678635220727885
neonatal_sepsis,draw_0,48.25826,Female,2,ethiopia,0.1857740075030217
neonatal_sepsis,draw_0,48.25826,Male,2,ethiopia,0.17492524209063387
neonatal_sepsis,draw_0,48.25826,Female,3,ethiopia,0.19148630462747157
neonatal_sepsis,draw_0,48.25826,Male,3,ethiopia,0.18707466803133446
neonatal_sepsis,draw_0,48.36837,Female,2,ethiopia,0.18608739734849764
neonatal_sepsis,draw_0,48.36837,Male,2,ethiopia,0.1752320760211559
neonatal_sepsis,draw_0,48.36837,Female,3,ethiopia,0.19177187518934355
neonatal_sepsis,draw_0,48.36837,Male,3,ethiopia,0.18736394188930255
neonatal_sepsis,draw_0,48.47848,Female,2,ethiopia,0.18640163981886984
neonatal_sepsis,draw_0,48.47848,Male,2,ethiopia,0.17554002603621424
neonatal_sepsis,draw_0,48.47848,Female,3,ethiopia,0.19205835326922113
neonatal_sepsis,draw_0,48.47848,Male,3,ethiopia,0.1876543089040031
neonatal_sepsis,draw_0,48.58859,Female,2,ethiopia,0.1867169405867237
neonatal_sepsis,draw_0,48.58859,Male,2,ethiopia,0.17584883964727593
neonatal_sepsis,draw_0,48.58859,Female,3,ethiopia,0.19234591293588413
neonatal_sepsis,draw_0,48.58859,Male,3,ethiopia,0.18794559145377107
neonatal_sepsis,draw_0,48.6987,Female,2,ethiopia,0.18703313609791414
neonatal_sepsis,draw_0,48.6987,Male,2,ethiopia,0.1761586771898526
neonatal_sepsis,draw_0,48.6987,Female,3,ethiopia,0.1926343767794241
neonatal_sepsis,draw_0,48.6987,Male,3,ethiopia,0.18823789345036532
neonatal_sepsis,draw_0,48.80881,Female,2,ethiopia,0.18735027717194314
neonatal_sepsis,draw_0,48.80881,Male,2,ethiopia,0.17646940485086832
neonatal_sepsis,draw_0,48.80881,Female,3,ethiopia,0.1929238296994208
neonatal_sepsis,draw_0,48.80881,Male,3,ethiopia,0.1885311658272893
neonatal_sepsis,draw_0,48.91892,Female,2,ethiopia,0.18766841140806967
neonatal_sepsis,draw_0,48.91892,Male,2,ethiopia,0.17678124574895368
neonatal_sepsis,draw_0,48.91892,Female,3,ethiopia,0.1932143389065397
neonatal_sepsis,draw_0,48.91892,Male,3,ethiopia,0.18882551401673392
neonatal_sepsis,draw_0,49.02903,Female,2,ethiopia,0.18798758407620367
neonatal_sepsis,draw_0,49.02903,Male,2,ethiopia,0.17709404701469206
neonatal_sepsis,draw_0,49.02903,Female,3,ethiopia,0.19350588345229527
neonatal_sepsis,draw_0,49.02903,Male,3,ethiopia,0.1891208806237655
neonatal_sepsis,draw_0,49.13914,Female,2,ethiopia,0.1883076998786827
neonatal_sepsis,draw_0,49.13914,Male,2,ethiopia,0.17740779745191967
neonatal_sepsis,draw_0,49.13914,Female,3,ethiopia,0.19379840409169982
neonatal_sepsis,draw_0,49.13914,Male,3,ethiopia,0.1894172327906372
neonatal_sepsis,draw_0,49.24925,Female,2,ethiopia,0.18862882450693988
neonatal_sepsis,draw_0,49.24925,Male,2,ethiopia,0.17772265288638783
